profile,seed,source_history,ppo_update,loss_block_start_update,loss_block_end_update,ppo_objective_loss_block_median,ppo_actor_loss_block_median,ppo_value_loss_block_median,ppo_entropy_block_median,ppo_approximate_kl_block_median,ppo_clip_fraction_block_median,evaluation_episode_count,evaluation_task_count,raw_environment_mean_return,return_change_from_update_50,task_success_rate_percent,illegal_action_count,resource_leak_count
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1150,1101,1150,0.03737885973532684,-0.007169614807935432,0.09767757737427019,0.408018292975612,0.00557801762897725,0.04563210252672434,100,2000,18.163689644438023,0.04259500888504064,96.95,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1200,1151,1200,0.04590879714669427,-0.008591825957410038,0.11968602065462619,0.36366509599611163,0.005013584879634436,0.040039062732830644,100,2000,18.407217740774858,0.28612310522187556,97.1,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1250,1201,1250,0.03663331216012011,-0.008645250578410923,0.09791323711397126,0.29390105638481145,0.008832153131379528,0.04674183262977749,100,2000,17.998481612525566,-0.12261302302741584,96.6,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1300,1251,1300,0.04358849530763109,-0.007312303932849318,0.0981864670466166,0.37121761654270813,0.004778004679565129,0.04733664798550308,100,2000,18.185644566076522,0.06454993052354041,96.8,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1350,1301,1350,0.05125943830353208,-0.008339046500623226,0.11780560994520783,0.3699259756831452,0.006534176674904302,0.04934599925763905,100,2000,18.161257480783053,0.0401628452300713,96.75,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1400,1351,1400,0.04433170488118776,-0.004534818988759071,0.10609027685131878,0.3280396939953789,0.005269046472676564,0.04304470506031066,100,2000,17.961293436592737,-0.15980119896024547,96.45,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1450,1401,1450,0.048868906931602396,-0.005282211641315371,0.10337801679270342,0.3208887917426182,0.006541732254845556,0.052734375,100,2000,17.944124371147865,-0.1769702644051172,96.45,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1500,1451,1500,0.04295716320120846,-0.006616728147491813,0.10595546063268557,0.3718915389617905,0.007054509800582309,0.05436197924427688,100,2000,18.072052376765114,-0.04904225878786761,97.0,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1550,1501,1550,0.03965400364540983,-0.011863523628562689,0.10345876310020685,0.40196524164639413,0.007453009515302256,0.05934836668893695,100,2000,18.137830822620717,0.016736187067735386,97.5,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1600,1551,1600,0.04210838538710959,-0.00838399669737555,0.09801667236024514,0.3338000231888145,0.00733418403979158,0.0536221592919901,100,2000,18.313509968073603,0.19241533252062126,97.0,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1650,1601,1650,0.03617019958619494,-0.014591840459615923,0.09975805401336402,0.3381749701220542,0.006099922966313898,0.05172328767366707,100,2000,17.947297108114256,-0.173797527438726,97.25,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1700,1651,1700,0.041545220570696983,-0.01097476450377144,0.11137553985463455,0.3720067011890933,0.004780845360073727,0.04712357965763658,100,2000,17.530110490975215,-0.5909841445777673,96.6,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1750,1701,1750,0.048685364170523826,-0.0066189094504807144,0.119325659587048,0.3989795628003776,0.006029463991580997,0.05761718761641532,100,2000,17.677490242512437,-0.44360439304054466,97.55,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1800,1751,1800,0.03938586811273126,-0.007333626475883648,0.10281552409287542,0.421998621430248,0.007926749989564996,0.06148891267366707,100,2000,18.21635581720755,0.09526118165456765,97.89999999999999,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1850,1801,1850,0.04024408836448856,-0.008557432098314166,0.11584177755867131,0.35719264399722306,0.007542093385472626,0.05813802103511989,100,2000,18.269555646008474,0.14846101045549176,97.6,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1900,1851,1900,0.0354966813865758,-0.008031880410271697,0.09658618766115978,0.3525847046985291,0.006568705299287103,0.06809895858168602,100,2000,18.208921931105724,0.08782729555274216,97.35000000000001,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,1950,1901,1950,0.0354863052489236,-0.01439740159548819,0.10154923549271189,0.3415829123405274,0.008284795345389284,0.06634706479962915,100,2000,18.125234928631645,0.004140293078663149,97.1,0,0
Medium,seed_08,results/stage18/full_context_v2/seed_08/stage18_ppo.history.json,2000,1951,2000,0.04543440839188406,-0.0073381453403271735,0.11083845351822674,0.3369916065130383,0.008720256459127995,0.057508680736646056,100,2000,17.900428059261504,-0.22066657629147812,96.89999999999999,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,50,1,50,0.15975557200727053,-0.003406622650800273,0.33251699956599623,0.34514505437800835,0.014365696273671347,0.045951704611070454,100,2000,16.15009400969049,0.0,95.45,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,100,51,100,0.12257641994801816,0.0008516665548086166,0.27490473445504904,0.5130430685821921,0.004945073897033581,0.02436967333778739,100,2000,16.082452207021504,-0.06764180266898734,95.45,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,150,101,150,0.11740957114670891,-0.005324106362422754,0.25318880775012076,0.5359129514545202,0.007354202353781147,0.03434244799427688,100,2000,18.176217316928412,2.0261233072379206,96.95,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,200,151,200,0.08889062497473788,-0.005123568724229699,0.19113774417201057,0.4655840864870697,0.008282566472189501,0.04274680418893695,100,2000,17.945773747678263,1.795679737987772,96.5,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,250,201,250,0.08378353335137945,-0.002460438772686757,0.17829435504972935,0.44555693861912005,0.005260534896024183,0.030533854267559946,100,2000,17.786388257287744,1.6362942475972524,96.39999999999999,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,300,251,300,0.0767777822111384,-0.00615776822087355,0.17363116081105545,0.4330714005045593,0.004464766924968444,0.03333629295229912,100,2000,18.539363279014434,2.3892692693239432,97.5,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,350,301,350,0.04984391591278836,-0.007425079616950825,0.12775829940801486,0.45030041452264413,0.006900751267039595,0.0348307293606922,100,2000,18.641019109464427,2.4909250997739356,97.5,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,400,351,400,0.0621160133232479,-0.0027264130767434835,0.13667225782410242,0.45371971058193594,0.0027820318175599823,0.028861860861070454,100,2000,18.686899472005564,2.5368054623150726,97.75,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,450,401,450,0.05721896684917738,-0.004027389106340706,0.12686568609206006,0.38853478999226354,0.004367845123852021,0.03230054466985166,100,2000,18.736397526409423,2.5863035167189317,97.95,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,500,451,500,0.03446881541458424,-0.009156436863122508,0.09355174048687331,0.38457891370799735,0.005453270686416545,0.03628373588435352,100,2000,18.255809106588448,2.1057150968979563,96.75,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,550,501,550,0.04425394316058373,-0.006348836759570986,0.10333671740954742,0.3735436025308445,0.005109247484142543,0.03238932299427688,100,2000,18.236320542393013,2.086226532702522,96.8,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,600,551,600,0.05746254834957654,-0.0030865773514960892,0.1302736266516149,0.3939021722471807,0.005076019660918973,0.03141276049427688,100,2000,18.443403306678835,2.293309296988344,97.55,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,650,601,650,0.04558177888975479,-0.007410785940010101,0.11548481311183423,0.4251751946285367,0.006519846723676892,0.036718750139698386,100,2000,17.26338861762514,1.1132946079346482,96.1,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,700,651,700,0.0519718773830391,-0.005504279281012714,0.12075541890226305,0.4022458433173597,0.00781296074273996,0.05650745774619281,100,2000,18.584847876010805,2.434753866320314,97.45,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,750,701,750,0.04286706611310365,-0.0021623814827762544,0.0874148202710785,0.2896637957019266,0.004628556520401617,0.029557291767559946,100,2000,18.520483474563942,2.370389464873451,97.2,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,800,751,800,0.045362593500613,-0.007091278719599359,0.10379628124064766,0.2988838287649713,0.003986735618070725,0.035338739049620926,100,2000,18.599661834425998,2.4495678247355066,97.25,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,850,801,850,0.04185849391433294,-0.008070583455264568,0.09581749537028372,0.33980016282293946,0.0054544192115031365,0.039550781482830644,100,2000,18.608289227939707,2.458195218249216,97.75,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,900,851,900,0.03829271683935076,-0.007686854660278186,0.10060808720299974,0.28557229769648984,0.006947290106628756,0.03595525585114956,100,2000,18.608101653815915,2.4580076441254235,97.45,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,950,901,950,0.03770590371277649,-0.005266734297038056,0.0967634319968056,0.32840145198861137,0.005992921194206247,0.0397135418606922,100,2000,18.70223951403692,2.552145504346427,97.5,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1000,951,1000,0.049706145757227205,-0.004131368565140292,0.12312386429402977,0.33411890047136694,0.006937162095709937,0.03685783629771322,100,2000,18.77954982863875,2.6294558189482586,97.75,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1050,1001,1050,0.04053732543980004,-0.00582192530418979,0.10100779379718006,0.33862136059161096,0.006576059880899265,0.04079367918893695,100,2000,18.521076100770046,2.3709820910795543,97.15,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1100,1051,1100,0.04853804246886284,-0.0017511330879642628,0.09831467067124322,0.30575462576234713,0.005324379994590345,0.0379971592919901,100,2000,18.46876039572139,2.3186663860308983,96.89999999999999,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1150,1101,1150,0.04528668611601461,-0.006939896295079961,0.10266529099317268,0.29478382781087475,0.007283111956894572,0.039040798670612276,100,2000,18.422262686677353,2.272168676986862,97.05,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1200,1151,1200,0.04760643255576724,-0.00501027707286994,0.11709382518893108,0.30251145906977345,0.005815307699549521,0.03808593761641532,100,2000,18.77049371171388,2.620399702023388,97.6,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1250,1201,1250,0.04692074753984343,-0.007104709453415126,0.10681327503698412,0.334169692825526,0.010773741147204419,0.0527965200599283,100,2000,18.697492148475447,2.5473981387849562,97.3,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1300,1251,1300,0.039666298962401925,-0.00802927403128706,0.10503478281316347,0.34542638095445,0.0056267315449076705,0.04560546891298145,100,2000,18.628858614757434,2.4787646050669423,97.55,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1350,1301,1350,0.0411718763934914,-0.010904882597969845,0.10594125732313842,0.2844375102513368,0.005645833353810303,0.03506747167557478,100,2000,18.632050296938566,2.4819562872480745,97.85000000000001,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1400,1351,1400,0.043080908071715385,-0.00633307354291901,0.09755431584198959,0.33355886057324824,0.0071105349572917476,0.04637192259542644,100,2000,18.47187161707298,2.32177760738249,97.6,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1450,1401,1450,0.03856639058358269,-0.004295413946238114,0.0958403455442749,0.3586250640655635,0.005794315148705209,0.04348662437405437,100,2000,18.760007540111655,2.6099135304211636,97.6,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1500,1451,1500,0.03865598923766811,-0.008028659358387813,0.0943781208479777,0.2969149229465984,0.005991606592942844,0.0426432293606922,100,2000,18.545595338660533,2.3955013289700418,98.1,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1550,1501,1550,0.04149748259442276,-0.004540809208265273,0.09217320627067238,0.23408283066237345,0.007856796251871856,0.0414151280419901,100,2000,18.629429169719014,2.4793351600285227,98.25,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1600,1551,1600,0.039498802358139073,-0.005394148527557263,0.10332969872979447,0.22847524370215797,0.004202648165346545,0.04071969713550061,100,2000,18.39333446096492,2.2432404512744277,97.0,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1650,1601,1650,0.035869736449967604,-0.009939654119079933,0.10225596709642559,0.3129548409747067,0.006700990918034222,0.04551669047214091,100,2000,18.46949726260239,2.319403252911897,97.15,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1700,1651,1700,0.03623443618562305,-0.012271526007680222,0.10223758284701034,0.28572733109467663,0.007465565697202692,0.04609079100191593,100,2000,18.684689334368365,2.5345953246778734,97.65,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1750,1701,1750,0.041444791910180356,-0.0031729931361041963,0.09088206879096106,0.26714589286712,0.007914325149613433,0.05187618383206427,100,2000,18.354483789144975,2.204389779454484,97.0,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1800,1751,1800,0.04091328564027208,-0.009523450309643522,0.10697335907025263,0.30302676277370455,0.005619604018647806,0.04808830504771322,100,2000,18.4324498046096,2.282355794919109,97.2,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1850,1801,1850,0.041119276647805236,-0.00905361704644747,0.10819602612173185,0.25267620489466935,0.006607410743526998,0.04756747174542397,100,2000,18.438358069751175,2.2882640600606834,97.05,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1900,1851,1900,0.04611777428362984,-0.009522768945316784,0.11342715687351301,0.231088254484348,0.0045539750208263285,0.04335937509313226,100,2000,18.532456874273624,2.3823628645831327,97.1,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,1950,1901,1950,0.035014395631151274,-0.007150013821956236,0.0845805907738395,0.22136583829842493,0.006253903702599928,0.039698745473288,100,2000,18.341445845867185,2.1913518361766933,96.75,0,0
Medium,seed_09,results/stage18/full_context_v2/seed_09/stage18_ppo.history.json,2000,1951,2000,0.04670898050244432,-0.004075763208675198,0.09774020494660363,0.25355066265910864,0.005888283885063239,0.04332682304084301,100,2000,18.242530525354496,2.092436515664005,96.7,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,50,1,50,0.1398748267602059,-0.0019719850970432162,0.2853082995861769,0.28754138674412405,0.01718562555151948,0.04027580504771322,100,2000,17.951422359774536,0.0,96.45,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,100,51,100,0.12399039338197326,-0.002684871385099541,0.25597121962346137,0.4995058891363442,0.00677954231412059,0.03336588549427688,100,2000,18.135968539732566,0.1845461799580299,96.75,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,150,101,150,0.10608970018074615,-0.005473784127389081,0.2273976942524314,0.49001320032402873,0.005800805734907044,0.0409268467919901,100,2000,18.50662366729325,0.5552013075187148,98.05,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,200,151,200,0.08299657807947369,-0.0035928544821217656,0.18372913147322834,0.44021255150437355,0.004443563115273719,0.03388375963550061,100,2000,18.448544242987367,0.4971218832128308,98.2,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,250,201,250,0.07653819621555158,-0.006862780544906855,0.15851611649850383,0.36564664002435165,0.004222278627480591,0.03792317712213844,100,2000,18.137387395964275,0.1859650361897387,98.55000000000001,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,300,251,300,0.07606949163164245,-0.004020612075692043,0.17066706821788102,0.3827587342784682,0.0036216700082150055,0.03190104174427688,100,2000,18.614187547156327,0.6627651873817904,97.39999999999999,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,350,301,350,0.04843400102981832,-0.003003053308930248,0.10837529966374859,0.3605682350191728,0.003152415387376095,0.024964488809928298,100,2000,18.339457838120932,0.38803547834639573,98.35000000000001,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,400,351,400,0.04263924926635809,-0.005912864697165787,0.11486074622371234,0.450001087738201,0.006637177677475847,0.037651909864507616,100,2000,18.540667492134283,0.5892451323597463,97.89999999999999,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,450,401,450,0.049563594850042136,-0.006912688724696636,0.1084842731943354,0.38709614699473605,0.0048585795102553675,0.03283321508206427,100,2000,18.453543742284666,0.5021213825101292,98.05,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,500,451,500,0.04099190565102617,-0.0030247417162172496,0.10648414242314175,0.3762429855996743,0.004028503102745162,0.03238932299427688,100,2000,17.93408512041644,-0.017337239358095502,96.5,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,550,501,550,0.050152049650932895,-0.0029511303000617772,0.10802582290489227,0.35428446368314326,0.0055987720770644955,0.03620679466985166,100,2000,18.58607953896167,0.6346571791871334,98.2,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,600,551,600,0.038029417981306324,-0.003362467745319009,0.09490340304910205,0.38813997607212514,0.005788740788375435,0.03832268004771322,100,2000,18.578361226625184,0.6269388668506473,97.7,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,650,601,650,0.041986803254985716,-0.007551965740276501,0.10331756848609075,0.39387651678407565,0.006102944319536618,0.046875000232830644,100,2000,18.559140379025386,0.60771801925085,97.85000000000001,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,700,651,700,0.043515691217180574,-0.004750681982841343,0.10461975034559146,0.33343959302146686,0.005505025112142903,0.03446081932634115,100,2000,18.570050857452877,0.6186284976783405,97.45,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,750,701,750,0.05487969949172111,-0.008359148068848299,0.12173435132717714,0.3745091563614551,0.005287713142024586,0.035120738786645234,100,2000,18.653208486029328,0.7017861262547918,97.39999999999999,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,800,751,800,0.0507202940643765,-0.002666616732312832,0.11023664160165936,0.38742181967245415,0.006234483754269604,0.04280598973855376,100,2000,18.61100791334706,0.6595855535725228,97.55,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,850,801,850,0.041852727634250186,-0.0092303573328536,0.10792515822686255,0.36678553900128463,0.006732260895660147,0.04132634960114956,100,2000,18.62869997893404,0.6772776191595042,97.5,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,900,851,900,0.05300353153143078,-0.001306728256167844,0.12373900890816003,0.3641577538607521,0.005347458514734171,0.03750887792557478,100,2000,18.635719802689003,0.6842974429144668,97.65,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,950,901,950,0.05381027574912878,-0.00803054659627378,0.12963448686059564,0.40512569388374686,0.006257909055420896,0.0465494793606922,100,2000,18.69908562320848,0.7476632634339424,97.55,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1000,951,1000,0.05110151918779593,-0.003919726965250447,0.11429365928051993,0.38379372705242076,0.004800614704436157,0.042903645895421505,100,2000,18.075069898292398,0.12364753851786148,96.65,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1050,1001,1050,0.04795030365312414,-0.004701248690253124,0.104444875032641,0.39194855000823736,0.003872864992445102,0.03906250011641532,100,2000,18.122805597305643,0.1713832375311064,96.65,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1100,1051,1100,0.05258210674946895,-0.009264926105970517,0.12476616914500482,0.39790925815486844,0.007235425313410815,0.05061848973855376,100,2000,18.588406989827266,0.63698463005273,97.6,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1150,1101,1150,0.05190491571556777,-0.0017164061428047717,0.1056972702499479,0.3446652109269053,0.006874496386444662,0.046875,100,2000,18.32381442102328,0.3723920612487426,96.89999999999999,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1200,1151,1200,0.03614674776326865,-0.0061158506432548165,0.09510363196022809,0.3845232083112933,0.005769839708591462,0.03993548802100122,100,2000,18.696959826973888,0.7455374671993518,97.7,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1250,1201,1250,0.03474298286892008,-0.010530905216000974,0.09656104139867239,0.3176400111988187,0.006479475811829616,0.04185902001336217,100,2000,18.533982032267634,0.5825596724930975,98.2,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1300,1251,1300,0.03301468630525051,-0.008343609704752453,0.10067007565521635,0.3324580009575584,0.0035654992097988725,0.036881510517559946,100,2000,18.533608969477665,0.582186609703129,97.35000000000001,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1350,1301,1350,0.04788982914760709,-0.004722685640444979,0.11025496950605884,0.3691939206328243,0.006174594796902966,0.04438920458778739,100,2000,18.629384963866947,0.6779626040924107,98.1,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1400,1351,1400,0.041400554102438036,-0.007798959035426378,0.11168272502254695,0.32456361036747694,0.0053741234972832785,0.03805141267366707,100,2000,18.640278872471406,0.6888565126968693,97.55,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1450,1401,1450,0.03437412058701739,-0.008019281187443994,0.09401795628946275,0.23386297970655395,0.005836275754518283,0.03722774633206427,100,2000,18.33148458371124,0.3800622239367044,96.95,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1500,1451,1500,0.03824005885689985,-0.008417751989327371,0.09202323423232883,0.29942293715430424,0.006277439801124274,0.04238281270954758,100,2000,18.43998323823877,0.48856087846423435,97.15,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1550,1501,1550,0.04392954100694624,-0.007641552103450522,0.10390206193551421,0.3337929734552745,0.004284593232455336,0.042046440998092294,100,2000,18.60068012878668,0.649257769012145,97.5,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1600,1551,1600,0.039345017248706426,-0.007357866183156148,0.09893359243869781,0.347104893924552,0.005971517130092252,0.04020182299427688,100,2000,18.676911601498713,0.7254892417241763,97.55,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1650,1601,1650,0.04320290542818839,-0.004983994585927576,0.09600172218051739,0.2893088139098836,0.006034444588635779,0.040980113786645234,100,2000,18.544329260793457,0.592906901018921,98.2,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1700,1651,1700,0.04595611107288278,-0.0016886006633285433,0.10028392664389685,0.29586735465363745,0.005091668355873935,0.04101562511641532,100,2000,18.63097160824228,0.6795492484677439,97.5,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1750,1701,1750,0.045597572479891824,-0.009771169919986278,0.10498993392684497,0.32558559098447404,0.0063975633383961394,0.039559659198857844,100,2000,18.091540445572367,0.14011808579783036,96.55,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1800,1751,1800,0.045791138716595015,-0.004251281643519178,0.11389123208937235,0.3429456485901028,0.00449813518935116,0.0411783856106922,100,2000,18.06447225923469,0.11304989946015453,96.55,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1850,1801,1850,0.04995537456125021,-0.009370186278829351,0.11564779313630424,0.3368440542835742,0.003952664849919074,0.04020182299427688,100,2000,17.969720544648734,0.018298184874197432,96.45,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1900,1851,1900,0.050520837161457166,-0.008663615488330834,0.12029421678744256,0.3506351350224577,0.005081970661194646,0.04311671433970332,100,2000,17.96197780450598,0.010555444731444652,96.89999999999999,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,1950,1901,1950,0.03830128806839639,-0.007800669729476795,0.10592432401608676,0.3284125757054426,0.00458193456142908,0.04844835074618459,100,2000,18.906239635724056,0.9548172759495195,97.95,0,0
Medium,seed_10,results/stage18/full_context_v2/seed_10/stage18_ppo.history.json,2000,1951,2000,0.030929153975193913,-0.01224137083045207,0.09387456998229027,0.3207028196193278,0.004081553175637964,0.048470052308402956,100,2000,18.30222922000901,0.35080686023447427,96.95,0,0
Dense,seed_01,results/stage18_dense/full_context_v2/seed_01/stage18_ppo.history.json,50,1,50,0.06300153445772594,-0.010587933415081352,0.16428081715379708,0.334192100288679,0.010312768946675988,0.04461960610933602,100,2000,-31.154250730389684,0.0,96.45,0,0
Dense,seed_01,results/stage18_dense/full_context_v2/seed_01/stage18_ppo.history.json,100,51,100,0.06217042425123509,-0.003137568535748869,0.13875726953847334,0.3741622310730496,0.0061113914931151415,0.03834282640101654,100,2000,-16.79140271153101,14.362848018858674,97.8,0,0
Dense,seed_01,results/stage18_dense/full_context_v2/seed_01/stage18_ppo.history.json,150,101,150,0.03319148928130744,-0.006918805988139606,0.08929960150271654,0.291184205337361,0.01047223347131876,0.0419921875,100,2000,-14.718594861458362,16.43565586893132,95.89999999999999,0,0
Dense,seed_01,results/stage18_dense/full_context_v2/seed_01/stage18_ppo.history.json,200,151,200,0.0458004567262833,-0.0041116271167993546,0.09638107156414272,0.2900116776415546,0.011438132721065943,0.04581293197614806,100,2000,-15.623451515968723,15.530799214420961,96.45,0,0
Dense,seed_01,results/stage18_dense/full_context_v2/seed_01/stage18_ppo.history.json,250,201,250,0.050968414523854984,-0.005955388736245888,0.11299319385268193,0.3515453435247764,0.0051847091401993695,0.03889973973855376,100,2000,-14.771975069345947,16.382275661043735,97.15,0,0
Dense,seed_01,results/stage18_dense/full_context_v2/seed_01/stage18_ppo.history.json,300,251,300,0.039185190232404105,-0.006013916772125023,0.1009015291929245,0.34035133733414114,0.005646094180909651,0.03483072924427688,100,2000,-13.949660384992074,17.204590345397612,97.1,0,0
