"scenario","method","metric","difference_from_control","ci95_low","ci95_high","training_seed_count","test_seed_count"
"ROBOT_OUTAGE","TIME_GREEDY_RULE","reward",-4.352523733847272,-11.043337670629338,3.247128411204983,,100
"ROBOT_OUTAGE","TIME_GREEDY_RULE","successful_throughput_tasks_per_hour",0.025529751462944575,-0.03768259656202782,0.09020244714111292,,100
"ROBOT_OUTAGE","TIME_GREEDY_RULE","mean_waiting_time",1.030867834866324,-1.5300830648620807,3.2843250106737236,,100
"ROBOT_OUTAGE","TIME_GREEDY_RULE","p95_waiting_time",-5.3080898248551565,-16.149770368425894,4.620383489893347,,100
"ROBOT_OUTAGE","TIME_GREEDY_RULE","mean_flow_time",1.1831784406100423,-1.3694823010389487,3.497763092385243,,100
"ROBOT_OUTAGE","TIME_GREEDY_RULE","p95_flow_time",-6.141148766976275,-16.83484099660037,3.5290148690887686,,100
"ROBOT_OUTAGE","TIME_GREEDY_RULE","distance_per_task",-0.060269173489928815,-0.3696719493022079,0.24532988664578884,,100
"ROBOT_OUTAGE","SINGLE_DOG_ONLY","success_rate",-0.0016249999999999986,-0.005875,0.002250000000000004,,100
"ROBOT_OUTAGE","SINGLE_DOG_ONLY","reward",-33.174620254323564,-67.12626032124344,-4.0341547501637125,,100
"ROBOT_OUTAGE","SINGLE_DOG_ONLY","successful_throughput_tasks_per_hour",-0.14709400411609536,-0.4778156715890142,0.11710210197043905,,100
"ROBOT_OUTAGE","SINGLE_DOG_ONLY","mean_waiting_time",11.958189004932674,1.11981299498339,24.7324645235005,,100
"ROBOT_OUTAGE","SINGLE_DOG_ONLY","p95_waiting_time",57.64068452500231,2.010590124257418,122.15024930351757,,100
"ROBOT_OUTAGE","SINGLE_DOG_ONLY","mean_flow_time",11.999609074951227,1.5337256846638707,24.31386146157272,,100
"ROBOT_OUTAGE","SINGLE_DOG_ONLY","p95_flow_time",57.8470681101443,2.739072316625355,119.97175001838609,,100
"ROBOT_OUTAGE","SINGLE_DOG_ONLY","distance_per_task",0.03313605601484326,-0.1130492532742367,0.17195718766866938,,100
